Theater Name,Review date,Local Guide,Star rating,Review content,Sentiment Polarity,Subjectivity
Alamo Drafthouse,8/15/2023,FALSE,5,,,
Alamo Drafthouse,8/15/2023,FALSE,5,"I cannot say anything negative about this theater/Drafthouse. Employees are knowledgeable and swift with your order. Comfortable seats and atmosphere. Well worth the money in my opinion. They did a fabulous Mothers Day brunch menu and we had loads of fun with some audience participation. Go and have a good time. Enjoy the food, adult beverages AND the movie.",0.2875,0.4875
Alamo Drafthouse,8/15/2023,TRUE,4,"Great experience for the movies! The food is pretty good. My only issue is if you ask for a beer, it will cost you around 6 dollars and only be 12oz.",0.39,0.87
Alamo Drafthouse,8/15/2023,TRUE,5,,,
Alamo Drafthouse,8/15/2023,TRUE,5,Great experience and staff was wonderful!,0.9,0.875
Alamo Drafthouse,8/15/2023,FALSE,5,This is my favorite movie theater in town.,0.5,1
Alamo Drafthouse,8/15/2023,TRUE,4,Great place to relax and watch a movie all the while having a bite to eat.  The sound levels are very loud.   Never understood why you have to have ear busting volume in a theater.,0.443333,0.716667
Alamo Drafthouse,7/15/2023,TRUE,5,"Great,  comfortable place to see a movie.   Food prices were more reasonable than i expected.",0.36,0.61
Alamo Drafthouse,7/15/2023,TRUE,5,,,
Alamo Drafthouse,7/15/2023,TRUE,4,,,
Alamo Drafthouse,7/15/2023,FALSE,4,,,
Alamo Drafthouse,7/15/2023,FALSE,5,High prices but that's to be expected. Decent quality on the fish and chips and good selection of drafts.,0.231667,0.551667
Alamo Drafthouse,7/15/2023,TRUE,5,Always a hit,0,0
Alamo Drafthouse,7/15/2023,FALSE,5,"Love going to the Alamo to watch movies, especially their fun party days!!It's worth the hour drive!",0.29375,0.475
Alamo Drafthouse,7/15/2023,FALSE,5,,,
Alamo Drafthouse,7/15/2023,FALSE,1,Poor service during the movie. No drink or popcorn refills were given when asked for on ticket...in addition to our dessert and extra bar drink we ordered. We weren't charged for the items we didn't receive...but no explanation was given for why they weren't brought out. This is not the experience I am used to from the Alamo.,-0.2,0.35
Alamo Drafthouse,7/15/2023,FALSE,5,Great place. Excellent service. Hope to get back soon.,0.6,0.583333
Alamo Drafthouse,7/15/2023,TRUE,4,"Love the Alamo. Always fun and friendly. The menu is a bit pricey and I was disappointed by the changes last time, especially since they took off the boozy milkshakes.",0.070833,0.519444
Alamo Drafthouse,7/15/2023,TRUE,2,For a Friday night they were under staffed so food and drinks were a good wait.  Tap room was quiet which was nice.  We decided not to see a movie because nothing that appealed to us was playing.,0.433333,0.644444
Alamo Drafthouse,7/15/2023,TRUE,4,,,
Alamo Drafthouse,7/15/2023,FALSE,4,,,
Alamo Drafthouse,7/15/2023,FALSE,5,"Saturday 7/22/23 was my first time at this theater. I was impressed with the ease of seating, how attentive the wait staff were, and the comfort of the seats. I  recommend and will be returning for other movies!!",0.363672,0.652083
Alamo Drafthouse,7/15/2023,TRUE,5,The Alamo is a great place to see a movie! I especially love attending their special movie party showings!,0.815476,0.77381
Alamo Drafthouse,7/15/2023,FALSE,5,Very fun.,0.39,0.26
Alamo Drafthouse,7/15/2023,TRUE,4,,,
Alamo Drafthouse,7/15/2023,FALSE,5,"I wanted to send so much praise to the man bartending last night.  We often like to go an hour or 2 earlier than our movie because we like to partake in the great happy hour specials and the bartender always provides great service.  Last night however this bartender who we knew was good, went above and beyond.  The bar was so packed for at least two hours due to Barbie and Oppenheimer and this bartender was by himself and still was able to provide exceptional service to everyone there.  He always know when to look and check in on the people who have been there and need refills as well as keep up with the new arrivals and their orders.  I couldn’t believe how he was able to still manage all this on the busiest night I’ve seen in years.",0.311869,0.500859
Alamo Drafthouse,7/15/2023,TRUE,5,I love going to the alamo for the reclining seats. Wish they'd change the lighting to make it easier to see the menu better and give the option to turn the light on or off. Other than that it's very comfy and the food is pretty good too.,0.346429,0.582143
Alamo Drafthouse,7/15/2023,FALSE,5,,,
Alamo Drafthouse,6/15/2023,TRUE,5,"Super cool cinema with a retro vibe, definitely worth catching a flick here if you're in the area.",0.395833,0.579167
Alamo Drafthouse,6/15/2023,TRUE,5,I sure wish we had an Alamo in Orange County,0.5,0.888889
Alamo Drafthouse,6/15/2023,FALSE,5,"Saw Indy 5 there, had some really good drinks at the bar beforehand, staff was very friendly, picture and sound in the theater was great! First time going there, definitely will go again!",0.472917,0.538889
Alamo Drafthouse,6/15/2023,TRUE,5,"My Brother and a cousin of mine went there to see the new Indiana Jones movie and were very impressed! The service was Great, the reclining seats were very comfortable, and the theater itself felt very clean and hospitable!",0.610439,0.822909
Alamo Drafthouse,6/15/2023,TRUE,5,Love going to movies here,0.5,0.6
Alamo Drafthouse,6/15/2023,TRUE,5,"Great food, comfortable seats, friendly staff and I just signed up for their ""Season Pass"" which, in my opinion, is one of the best deals any of the movie theaters have for unlimited (with stipulations of course) movies.Edit: 7/14/23. I've had it enough times to be able to confidently say they have one of THE best strawberry shakes I've ever had. And if you like spicy wings, try the new ""reaper"" flavor. I'm an instant fan! (You know it has some kick when you can smell the spice wafting off it)",0.471136,0.572955
Alamo Drafthouse,6/15/2023,FALSE,5,Great experience. The seating is perfect and the meals were great.,0.866667,0.833333
Alamo Drafthouse,6/15/2023,TRUE,5,,,
Alamo Drafthouse,6/15/2023,FALSE,5,,,
Alamo Drafthouse,6/15/2023,FALSE,4,,,
Alamo Drafthouse,6/15/2023,TRUE,5,One of the best theater experiences around.,1,0.3
Alamo Drafthouse,6/15/2023,TRUE,5,,,
Alamo Drafthouse,6/15/2023,TRUE,5,,,
Alamo Drafthouse,6/15/2023,TRUE,5,"Amazing place with amazing service and a nice selection of food, beer and wine to be a movie theater. I will definitely be back.",0.45,0.7
Alamo Drafthouse,6/15/2023,FALSE,5,,,
Alamo Drafthouse,6/15/2023,TRUE,5,"Always a great time at Alamo. You can't beat having food and a cocktail or even a shake while watching a movie. It's the best movie ie experience because you don't have to worry about people talking over the movie. The movie parties are the best because it's the movies you love, props and you can sing along or quote every line.",0.825,0.4875
Alamo Drafthouse,6/15/2023,FALSE,2,"First time here, not impressed in the slightest. We called before booking tickets to ask if all the theaters had reclining seats. The chick said yes. She failed to mention that it's only half the seats in the theater and the other half are old, uncomfortable stadium seats that move any time someone else in the row shifts in their seat. The food and drinks are obscenely overpriced. The screens are ridiculously small. Expected more for something with an almost 5 star rating.",-0.12153,0.486806
Alamo Drafthouse,6/15/2023,FALSE,5,The season pass is amazing! We love the comfort of the theatre and always encounter friendly staff. I do wish the menu was bigger.,0.40625,0.625
Alamo Drafthouse,6/15/2023,FALSE,5,,,
Alamo Drafthouse,6/15/2023,FALSE,5,Lots of belly laughs watching Little Mermaid... food delicious,0.40625,0.75
Alamo Drafthouse,6/15/2023,TRUE,3,Movie was good but the delays in service are getting horrible.  One member of our party had his order in long before the movie started. He had to flag the server to find out where his beer was and was just told they saw his order like that was the answer. This was half way through the movie. My brother never received his beer and we were there for his birthday.,-0.12917,0.541667
Alamo Drafthouse,5/15/2023,FALSE,5,"I have been to the Alamo many times. Always enjoy their seat-side service and food. The employees are friendly and the food is better than standard ""movie theater"" food!!",0.355,0.4
Alamo Drafthouse,5/15/2023,TRUE,5,,,
Alamo Drafthouse,5/15/2023,FALSE,3,,,
Alamo Drafthouse,5/15/2023,FALSE,5,"Service is excellent they really get your food to you pretty quickly, seats are comfortable",0.436667,0.7
Alamo Drafthouse,5/15/2023,TRUE,5,,,
Alamo Drafthouse,5/15/2023,FALSE,4,,,
Alamo Drafthouse,5/15/2023,TRUE,5,"Really enjoy this place. Great food, service, drinks and movies.  What more can you ask for?",0.566667,0.583333
Alamo Drafthouse,5/15/2023,TRUE,5,Good experience for the whole family!!!,0.545313,0.5
Alamo Drafthouse,5/15/2023,TRUE,5,"I'm a big fan of the Alamo, it's my favorite place to go see a movie!",0.3125,0.55
Alamo Drafthouse,5/15/2023,TRUE,3,"Really great place, but the food was overpriced, over-cooked, and slow to get to me.My wife got her food 10ish minutes before I did. When I got mine, the fish was over-fried.Would give this place a 5 stars if not for that.",0.25,0.575
Alamo Drafthouse,5/15/2023,TRUE,5,,,
Alamo Drafthouse,5/15/2023,TRUE,4,,,
Alamo Drafthouse,5/15/2023,TRUE,5,My daughter and my moms favorite place to relax and watch a movie,0.5,1
Alamo Drafthouse,5/15/2023,TRUE,4,"Still my favorite way to see a movie, but food quality is slipping and restroom not well maintained.",0.2,0.55
Alamo Drafthouse,5/15/2023,FALSE,5,,,
Alamo Drafthouse,5/15/2023,TRUE,4,"Nice place we'll done. Watch your bill though it must be a system because I got hit 10 bucks for makers mark which is understandable, but 6 more for the Dr pepper on top of it in a high ball.",0.44,0.635
Alamo Drafthouse,5/15/2023,TRUE,4,We love catching movies at The Alamo! Great menu of drink options and fantastic bottomless popcorn.,0.6125,0.7875
Alamo Drafthouse,5/15/2023,FALSE,5,"Great service from Jackson at Glass Half FullThank you, Sir!",0.295833,0.458333
Alamo Drafthouse,5/15/2023,TRUE,5,We really enjoy the Alamo Drafthouse. It's our go to movie theater in Charlottesville.They have very dim lights which allow you to read the menus and the wait staff will come and deliver food during the movie. So it has the benefit of full food and drink service during the whole movie unlike some dinner movie theaters which only serve food before the movie begins. The only down side is if you find the activity distracted during the movie. It doesn't bother me. I like to be able to order through out the movie.,0.178056,0.626736
Alamo Drafthouse,5/15/2023,TRUE,3,,,
Alamo Drafthouse,5/15/2023,TRUE,5,,,
Alamo Drafthouse,4/15/2023,FALSE,5,,,
Alamo Drafthouse,4/15/2023,TRUE,4,"Always fun to go there and relax, order a simple meal, watch a good movie.",0.333333,0.385714
Alamo Drafthouse,4/15/2023,TRUE,4,,,
Alamo Drafthouse,4/15/2023,TRUE,5,"Love the boozy shakes, especially the Grasshopper. Handicap-accessible seats are available. Very kind service as well. The movies are very loud though, so bring earplugs if you are sensitive to that.",0.318333,0.816667
Alamo Drafthouse,4/15/2023,FALSE,1,Update* manager Jake helped me with the extra charge and was very sweet about it even as I was upset. Thank you for the help.Unfortunately my first time going here with friends and family. It was a nice set up my pizza tasted great. But unfortunately i couldn’t enjoy the rest of the movie after they messed up me and my sisters receipts at least 3 times. Charged her 60 then 40 and then 30 something. Today me and my friends checked our accounts only to find they took out more for tips than they were supposed to. Supposedly a glitch in taxes not showing up on main receipt I’m glad I took a picture of mine first. I wish I could say I’m coming back but never again and already filed a complaint because this is unprofessional and ridiculous. Anyone else that goes here I hope doesn’t have to go through what we did.,0.155521,0.580938
Alamo Drafthouse,4/15/2023,FALSE,4,I’ve been to the Alamo a few times and would definitely recommend this theater especially for new movies that you really want to see! Everything on the menu that I have had so far was delicious. This dinner/movie theater is definitely a must do at least once!,0.101263,0.572727
Alamo Drafthouse,4/15/2023,FALSE,5,,,
Alamo Drafthouse,4/15/2023,FALSE,5,As always a great place for date night or just going to catch your favorite movie,0.65,0.875
Alamo Drafthouse,4/15/2023,TRUE,5,Started seeing movies here once I learned you can order food & drinks from your seat. Always a great time here and never disappoints!,1,0.75
Alamo Drafthouse,4/15/2023,TRUE,5,"Very comfortable seating, good service, and lots of options for food or snacks with your movie. A bit expensive but a great family night out.",0.38,0.7625
Alamo Drafthouse,4/15/2023,TRUE,4,,,
Alamo Drafthouse,4/15/2023,TRUE,5,,,
Alamo Drafthouse,4/15/2023,FALSE,5,,,
Alamo Drafthouse,4/15/2023,FALSE,5,"First time. Loved the ambience, service staff were friendly and timely. Very comfortable seating and overall quality experience!!",0.369,0.526667
Alamo Drafthouse,4/15/2023,TRUE,5,Movie/restaurant with reclining seats!,0,0
Alamo Drafthouse,4/15/2023,TRUE,3,Movie was great. But you need to watch out they tried to charge me for some one else's food. Not happy about that . They did fix it still 6.50 for a fountain soft drink was a nit pricey,0.166667,0.7
Alamo Drafthouse,4/15/2023,TRUE,5,Great service and as always a relaxing atmosphere.,0.8,0.75
Alamo Drafthouse,4/15/2023,FALSE,5,,,
Alamo Drafthouse,4/15/2023,FALSE,5,Best day from my life !!!!,1,0.3
Alamo Drafthouse,4/15/2023,TRUE,5,It's nice to watch a movie while dining and the service is very good.,0.755,0.89
Alamo Drafthouse,4/15/2023,TRUE,5,,,
Alamo Drafthouse,3/15/2023,FALSE,5,The food and service was great!,1,0.75
Alamo Drafthouse,3/15/2023,TRUE,4,"Friendly staff.  Food is mediocre, but a great place to have a drink while watching a movie in theaters! I would come back.",0.21875,0.5625
Alamo Drafthouse,3/15/2023,TRUE,5,,,
Alamo Drafthouse,3/15/2023,TRUE,5,,,
Alamo Drafthouse,3/15/2023,TRUE,5,,,
Alamo Drafthouse,3/15/2023,FALSE,5,,,
Alamo Drafthouse,3/15/2023,FALSE,5,I love it so much!!,0.40625,0.4
Alamo Drafthouse,3/15/2023,FALSE,5,"Very nice theater. Great Food, Great Staff! We will be back soon!",0.645,0.625
Alamo Drafthouse,3/15/2023,FALSE,5,"The Glass Half Full bar attached to the theater had a wonderful atmosphere, great drinks, great food, great service, and the food came out quickly. The theater itself was just as spectacular along with the food service that continued till about 15 minutes before the movie ended.",0.564583,0.670833
Alamo Drafthouse,3/15/2023,TRUE,5,"RECOMMEND:  YESSERVICE:Staff did a great job providing accurate, relatively quick, and most importantly silent food and beverage service!",0.406667,0.496667
Alamo Drafthouse,3/15/2023,TRUE,5,Awesome decor! And they have vegan cookies.,1,1
Alamo Drafthouse,3/15/2023,TRUE,5,Always a great family experience. Highly recommend for young children as the space is comfortable and roomy for wiggly kids.,0.365,0.6225
Alamo Drafthouse,3/15/2023,TRUE,5,"This was my first (and second) time at an Alamo, and I am hooked. I loved the experience so much, I came back two days later to see another movie! I was visiting from out of town, I wish we had one closer to home.We enjoyed our food, and the drink selection was more extensive than I would have expected. Our servers on both days were fantastic, especially on the first day as he took the time to explain to me how everything worked. I also noted that the picture quality was great. The screen was aligned to the image perfectly and it was crystal clear. It's one of those things that you don't often notice at a theater, but when someone like Alamo nails it, you definitely notice the quality.Clean theaters and bathrooms, loads of parking.",0.270588,0.478431
Alamo Drafthouse,3/15/2023,TRUE,4,"Clean, comfortable theaters.  The food is ok too.  Had the fried pickles and pizza.",0.422222,0.666667
Alamo Drafthouse,3/15/2023,TRUE,5,,,
Alamo Drafthouse,3/15/2023,TRUE,4,"Always enjoy the comfortable chairs and luxury of having food brought to you during movie. We always get milkshakes, which are consistently good. Food service can be a bit delayed so get your orders in early into the movie or allow enough time before the end. Staff is attentive and helpful. The pre-show videos are typically relates to the movie in some way which is a nice touch.",0.304167,0.6375
Alamo Drafthouse,3/15/2023,TRUE,5,Awesome sound system and great food a beverages I love going there to watch their movies,0.675,0.6875
Alamo Drafthouse,3/15/2023,TRUE,5,It was beautiful.  The movie was great.  Ordering from your seat is awesome.,0.883333,0.916667
Alamo Drafthouse,3/15/2023,TRUE,2,"Service was slow, and a friend of mine ordered a burger 20 minutes before the movie started and never received it but was still charged. He had to remove it at the front desk. Been to a few other alamos in my life and none were as bad as this one.",-0.33125,0.385417
Alamo Drafthouse,3/15/2023,FALSE,1,"Pretty cool theater with ok service. However, I was charged for a burger I did not get even though I asked for it twice in writing, no answer. Still charged me for it so I took it to the receipt to the front and they said they would take it off my tab and credit card. Hopefully they do. Get it together.",0.366667,0.716667
Alamo Drafthouse,3/15/2023,TRUE,5,"Pleasant every time. Nice theaters, pretty decent food.",0.4375,0.908333
Alamo Drafthouse,2/15/2023,TRUE,5,"Good beer, love the lazy boy seats in the theater, but what blew me away was their pizzas. I had a regular pepperoni pizza and my wife the cauliflower crust pepperoni pizza. I tried both, and both were surprisingly great. Also, don't sleep on the vegan chocolate chip cookies, very very good as well.",0.443333,0.634487
Alamo Drafthouse,2/15/2023,TRUE,5,"It's the Alamo, of course its great.Between the lack of children, the great drink selection and the delicious food, you really can't go wrong for a fantastic movie experience. Since they've opened, we haven't gone anywhere else. It's location is fantastic and you don't have to worry about parking at the mall.My fiancé and I are huge fans of the pickle fries and usually get one of the burgers. I'm also quite fond of the cookies, because come on' they're warm cookies!",0.375,0.775
Alamo Drafthouse,2/15/2023,TRUE,5,"Clean fun please, regular foods and fun foods and different foods... very respectful of others and their watching experiences",0.269444,0.447821
Alamo Drafthouse,2/15/2023,TRUE,5,,,
Alamo Drafthouse,2/15/2023,TRUE,3,"For all the talk about how they'll keep the theater quiet, when I finally needed them to shush someone it never happened.  Otherwise, it's perfectly adequate.",0.111111,0.555556
Alamo Drafthouse,2/15/2023,TRUE,5,Love the first 4 rows that recline back! The seats are comfortable.Servers are always friendly and helpful. Drinks are great.The movie parties are always soooo fun!! Audience participation and props. I’ve been to the Princess Bride and had a sword fight with a complete stranger. Elf the whole crowd had a snowball fight! Christmas Vacation is always lots of fun!,0.289844,0.329167
Alamo Drafthouse,2/15/2023,TRUE,4,The movie was great sound system amazing just reached prices were a little bit cheaper but I will be back.,0.3225,0.51
Alamo Drafthouse,2/15/2023,FALSE,5,Just great,0.8,0.75
Alamo Drafthouse,2/15/2023,TRUE,4,"not the best food in town, but eating it in a theater makes it taste better. always a good time at alamo",0.733333,0.466667
Alamo Drafthouse,2/15/2023,TRUE,5,"Invest in the season pass. It's worth the $20 a month. They do not accept cash, so bring a debit or credit card. Endless popcorn with real butter, adult beverages, and generous menu options come straight to your theater table. Just write on the card and hit the button.",0.135,0.37
Alamo Drafthouse,2/15/2023,FALSE,5,Amazing,0.6,0.9
Alamo Drafthouse,2/15/2023,TRUE,5,"Alamo Drafthouse was great. We really enjoyed the atmosphere. We did have to use our cell phone flashlights a few times to see the food, menu and bill, but that was not a surprise nor a deal breaker. The grilled chicken salad and lemonade were both delicious.They offer a good selection of new movies and the seats are comfortable,  especially the reclining seats. I definitely recommend this theater experience and would patron again.",0.192929,0.650505
Alamo Drafthouse,2/15/2023,TRUE,3,,,
Alamo Drafthouse,2/15/2023,TRUE,4,Kinda pricey place,0,0
Alamo Drafthouse,2/15/2023,FALSE,1,nice theater. turned away and couldn’t see movie because i only had cash money. apparently cash is no good in 2023.,0.075,0.7375
Alamo Drafthouse,2/15/2023,TRUE,4,"The tickets were at a reasonable price and I liked the unique trailers before the movie. In regards to their food, I had ordered the monster burger which was okay, I just don’t think it was worth the price. I thought given their description of the food and the prices, the food would be restaurant style but I and my guests didn’t get that. The food is a bit overpriced in my opinion. BUT their bitter popcorn is REALLY good and is reasonably priced at $9 and their BOTTOM LESS!",0.285185,0.52963
Alamo Drafthouse,2/15/2023,FALSE,5,,,
Alamo Drafthouse,2/15/2023,TRUE,5,The Alamo is such an amazing place. The staff is always super friendly and helpful. The Bartender is a 10/10. The Alamo is by far the best 'dinner and a movie' experience. Treat yourself.,0.401389,0.644444
Alamo Drafthouse,2/15/2023,TRUE,5,Great experience with exception of the movie cocaine bear that was a total disappointment worst movie I've ever seen but other than that everything was good,-0.0375,0.645833
Alamo Drafthouse,2/15/2023,TRUE,5,Great experience here! Everything was clean and the waitstaff was pleasant and prompt!,0.761111,0.805556
Alamo Drafthouse,2/15/2023,FALSE,3,,,
Alamo Drafthouse,1/15/2023,FALSE,5,"Great movie, great food and great service!",0.866667,0.75
Alamo Drafthouse,1/15/2023,TRUE,4,What fun! Dinner and a movie together. The service was great. I had a carnivore pizza and it seemed like they may have forgotten the cheese but I did not complain. My sister had a salad and said the vegan ranch dressing was good. I want to go again and try other things on the menu. There was a biography of the star of the movie playing before the start of the movie. I liked it better that the movie we paid for.,0.475,0.5375
Alamo Drafthouse,1/15/2023,TRUE,5,,,
Alamo Drafthouse,1/15/2023,FALSE,3,,,
Alamo Drafthouse,1/15/2023,TRUE,5,"Great place...fun staff, and pretty good food. My go to place for movies",0.583333,0.783333
Alamo Drafthouse,1/15/2023,FALSE,5,,,
Alamo Drafthouse,1/15/2023,TRUE,5,,,
Alamo Drafthouse,1/15/2023,TRUE,4,,,
Alamo Drafthouse,1/15/2023,FALSE,5,,,
Alamo Drafthouse,1/15/2023,TRUE,5,"Love the vibe, food, and reclining seats.",0.5,0.6
Alamo Drafthouse,1/15/2023,TRUE,5,"Came here with a group of friends who said great things about this place. The experience was excellent. The theaters were well cleaned, the previews and classic movie trailers were pretty cool. The service was excellent, and the food was great. About the only thing I took notice of that wasn't excellent was timing of some food coming out. I will certainly be back though.",0.536667,0.731667
Alamo Drafthouse,1/15/2023,TRUE,5,Great movie going experience. Service throughout the movies is a neat feature. The recliner chairs are a nice touch as well. Menu has been slimmed down but it's still good. Always get a milkshake!,0.529861,0.659722
Alamo Drafthouse,1/15/2023,FALSE,5,"Great place to watch a movie. One of the nicest theaters I've been to, with a great atmosphere and outstanding service. Despite the great experience already, they keep making improvements and it gets better every time we visit.",0.68,0.725
Alamo Drafthouse,1/15/2023,FALSE,5,,,
Alamo Drafthouse,1/15/2023,FALSE,4,Very nice . Kind waitstaff and workers,0.69,0.95
Alamo Drafthouse,1/15/2023,FALSE,4,,,
Alamo Drafthouse,1/15/2023,TRUE,5,,,
Alamo Drafthouse,1/15/2023,FALSE,5,,,
Alamo Drafthouse,1/15/2023,TRUE,4,,,
Alamo Drafthouse,1/15/2023,TRUE,5,,,
Alamo Drafthouse,1/15/2023,FALSE,5,Best movie experience every time,1,0.3
Alamo Drafthouse,12/15/2022,FALSE,5,I've been coming here for years.  This place is awesome and the staff if always friendly.  The most comfortable theatre seats I've ever sat in. The food is pretty good. They play cool oldschool movies too. Definitely check them out!,0.446875,0.69375
Alamo Drafthouse,12/15/2022,TRUE,5,Love the experience at the Alamo.,0.5,0.6
Alamo Drafthouse,12/15/2022,FALSE,5,Alamo Drafthouse was a great experience,0.8,0.75
Alamo Drafthouse,12/15/2022,TRUE,2,Too many distraction during the movie. (Servers running around)The concept is good but I just rather go to a regular Cinema.,0.4,0.392308
Alamo Drafthouse,12/15/2022,TRUE,5,"The best place to see a movie in Charlottesville! The seats are comfy, theater staff are friendly, and they bring endless drink and popcorn refills to your table. The Alamo’s pre-movie entertainment is almost just as entertaining as the movie itself, with a variety of retro trailers and commercials.",0.4375,0.5625
Alamo Drafthouse,12/15/2022,TRUE,5,"Love their discount Tuesdays,  great seating,  reserved seats,  and food served right to your seat. The avocado toast was especially nice!",0.646429,0.721429
Alamo Drafthouse,12/15/2022,FALSE,5,I am ruined for going to any other theater from here on. This was a super great experience!,0.402778,0.597222
Alamo Drafthouse,12/15/2022,TRUE,4,"Loved the recliners, food was pretty good, a bit pricey but not outrageous.",0.5375,0.85
Alamo Drafthouse,12/15/2022,FALSE,4,"Best movie watching experience in town. However! Literally every time I’ve been here there’s been some kind of issue with the charges for food and drink. Sometimes it’s double charging for an item, other times items get put on the wrong card, etc. Nothing against their servers as working in a dark theater must be annoying but I recommend everyone double check the charges on their cards after leaving.",0.003125,0.471875
Alamo Drafthouse,12/15/2022,TRUE,5,"Great experience. The food is and the service. Nice concept. If you don't like eating in the dark or dim light, just get the regular and enjoy the moment. Not all seats recline.",0.307143,0.560989
Alamo Drafthouse,12/15/2022,TRUE,5,"1st Impression, We were Very excited about this place! But saw some poor reviews so I didn’t want to jump the gun here but just did a matinee of an old black and white and it was just such a delightful experience to see a movie that can get by on the merits of good acting and a good story! Good food, good service again! And even got something ToGo!👍",0.357726,0.509028
Alamo Drafthouse,12/15/2022,TRUE,4,Suprisingly servers werent distracting. 4k sony screen was nice. Nice recliner seats,0.6,1
Alamo Drafthouse,12/15/2022,FALSE,1,"This is the biggest hypocrisy that I ever experienced! Came in 10 min later, still during the 20+ commercial before the movie. They didn’t let us in because we can cause “distraction”. However, I decided to wait for the 2 D that was a hour later. During the whole movie, there was multiple servers crossing in front of the screen, causing massive distraction. This is a complete joke!",0.165625,0.3375
Alamo Drafthouse,12/15/2022,TRUE,5,,,
Alamo Drafthouse,12/15/2022,TRUE,4,"Enjoyed our experience. A very large and clean theater with friendly staff. The chairs were comfortable and I think even children could easily see from anywhere. The food was pretty ok, the pretzel was delicious but my margarita pizza wasn't so great. Our waitress took a really long time to bring us a refill and I wish our plates were cleared when we were done.",0.441234,0.70368
Alamo Drafthouse,12/15/2022,FALSE,5,Great experience! Food was pretty good. My kiddos love the bottomless popcorn and drinks.,0.6125,0.7375
Alamo Drafthouse,12/15/2022,TRUE,4,Had a great experience here definitely recommend,0.4,0.625
Alamo Drafthouse,12/15/2022,TRUE,5,Besides the older group behind us that downed a bottle of wine a piece and thought that they didn't need to be quiet it was awesome.,0.191667,0.591667
Alamo Drafthouse,12/15/2022,TRUE,5,,,
Alamo Drafthouse,12/15/2022,TRUE,3,Went to see Avatar. Food was good service not really.,0.3,0.4
Alamo Drafthouse,11/15/2022,FALSE,5,,,
Alamo Drafthouse,11/15/2022,FALSE,4,Much been than in the past.,-0.025,0.225
Alamo Drafthouse,11/15/2022,FALSE,3,Show was good. Service was lacking. Cole slaw tasted funny as well as tartar sause with fish and chips,0.475,0.8
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,TRUE,5,"This movie theater is top tier! I haven't been to a movie theater since the before time of COVID. This place was a picture perfect dinner and a movie date. The food and drinks are good. The chairs are plush and appointed in leather but I wish they reclined instead of just rocking. They have some strict rules for talking and texting during the movie which I appreciate. You get one warning and then you're gone. So be polite and don't talk/text during the movie. The service was the best part. The waiters were friendly and attentive! If you want the full experience (ie movie tickets, alcohol, and food) it is on the expensive side but you pay for what you get. I paid approximately $90 which included the tip for two people. I would definitely recommend this place.",0.365,0.615
Alamo Drafthouse,11/15/2022,FALSE,5,I love how they bring the food to you and the food is actually good! Not many places can flex good food to go with a movie! Best theater to take a date!,0.6,0.52
Alamo Drafthouse,11/15/2022,TRUE,5,"This was our first time... so much fun ! We were there for one of the event nights.. we will be back! Food was good, service was great, delicious drink specials, and the master of events was so much fun!",0.5,0.440476
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,FALSE,5,,,
Alamo Drafthouse,11/15/2022,FALSE,5,Is great entertainment and food for your night out!,1,0.75
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,TRUE,5,Went for the Elf movie party. Staff was amazing and interactive. Didn't get a lot of food but the beer selection was great.,0.7,0.825
Alamo Drafthouse,11/15/2022,TRUE,2,"The bathrooms are disgusting!! Think the smell of an old 7-Eleven bathroom.  Been there four time.The last time there was no paper towels.  The servers yell corner and fly around corners.  I've almost been ran over twice.  The average person has zero clue what yelling corner means!  Do better!  The seats are average, but reclne.  The popcorn is good and refillable.",0.110938,0.508333
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,FALSE,5,,,
Alamo Drafthouse,11/15/2022,TRUE,5,I like the setup of writing down what you want and placing it on your tray table and clicking a button to alert the staff you want to add something to your order. It doesn't disrupt the experience. Love the bottomless popcorn.,0.172222,0.444444
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,TRUE,5,,,
Alamo Drafthouse,11/15/2022,FALSE,5,"Friendly staff, good food, great theater",0.625,0.616667
Alamo Drafthouse,10/15/2022,FALSE,1,"Drove an hour to see a movie at this location with my wife as it was not playing in Harrisonburg. They messed up my food order TWICE! So by the time they got my order right, the movie was almost over. They didn’t even bother adjusting the bill to compensate for the issue.",0.285714,0.535714
Alamo Drafthouse,10/15/2022,FALSE,5,,,
Alamo Drafthouse,10/15/2022,FALSE,5,,,
Alamo Drafthouse,10/15/2022,TRUE,5,,,
Alamo Drafthouse,10/15/2022,TRUE,5,Really enjoy the food and the service here. Even the ads before the movie seem tailored to the movie. Would recommend for a great movie experience.,0.6,0.625
Alamo Drafthouse,10/15/2022,FALSE,3,,,
Alamo Drafthouse,10/15/2022,TRUE,5,Killing the customer service!,0,0
Alamo Drafthouse,10/15/2022,TRUE,5,Easy parking.   Restaurants inside and out.,0.433333,0.833333
Alamo Drafthouse,10/15/2022,TRUE,5,First time there.. Wouldn't have minded a burger on the menu but plenty of other choices,0.0625,0.354167
